Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT
28,181,11,49,50,1,1798.86,50,1605.6429999999998,MORE,-58,756,698,2,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,0.42508268077911465,-0.5210380653364227
28,182,17,43,50,1,1404.8670000000002,50,1521.2120000000002,MORE,120,624,744,2,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,0.42508268077911465,-0.9054785574798879
28,183,1,51,50,1,3310.125,50,2198.408,MORE,-252,1564,1312,3,2,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,0.42508268077911465,0.9535857486886862
28,184,41,112,110,0,2951.5290000000005,40,2708.357,MORE,-350,1724,1374,2,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.31958770890692534,0.6036840430221437
28,185,20,40,50,1,2557.18,40,1716.9489999999998,MORE,722,800,1522,4,1,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.31958770890692534,0.21889618223201857
28,186,1,50,51,1,1978.016,50,2263.453,MORE,16,914,930,6,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,0.42508268077911465,-0.34622576965996454
28,187,23,85,80,1,2645.0229999999997,50,1639.3529999999998,MORE,-158,1070,912,3,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.42508268077911465,0.30460939579509855
28,188,11,50,49,1,1501.464,40,1491.174,MORE,174,610,784,3,2,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,-0.31958770890692534,-0.8112235879256517
28,189,17,50,43,0,1488.4660000000001,40,1823.809,MORE,-1228,1614,386,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-0.31958770890692534,-0.8239064465472029
28,190,21,80,82,1,1986.598,30,1299.484,MORE,180,1012,1192,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,-1.0642580985929653,-0.33785184346438446
28,191,10,50,60,1,1781.49,50,2017.9029999999998,MORE,-320,1158,838,4,1,10.0,0.9374084606744877,10.0,0.17460757394239457,0.42508268077911465,-0.537986923180425
28,192,3,53,50,0,2184.1279999999997,40,1755.743,MORE,-788,1382,594,2,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.31958770890692534,-0.1451110322999758
28,193,45,122,110,0,1408.63,60,1616.3329999999999,MORE,-358,786,428,3,2,-12.0,-1.1248901528093853,12.0,0.5238227218271837,1.1697530704651546,-0.9018067928243338
28,194,38,67,80,1,1646.805,30,2512.201,MORE,-564,1470,906,4,1,13.0,1.218630998876834,13.0,0.6984302957695783,-1.0642580985929653,-0.6694064349086604
28,195,38,80,67,0,2586.6479999999997,50,1762.299,MORE,-1110,1880,770,6,2,-13.0,-1.218630998876834,13.0,0.6984302957695783,0.42508268077911465,0.24764971953467055
28,196,36,70,80,1,2204.263,60,2261.313,MORE,216,874,1090,4,2,10.0,0.9374084606744877,10.0,0.17460757394239457,1.1697530704651546,-0.1254642129166147
28,197,45,110,122,0,2057.507,40,1822.36,MORE,-908,1608,700,2,1,12.0,1.1248901528093853,12.0,0.5238227218271837,-0.31958770890692534,-0.2686620587286124
28,198,42,110,115,1,1726.4279999999999,40,1205.5610000000001,MORE,298,706,1004,2,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-0.31958770890692534,-0.5917139243667493
28,199,41,110,112,1,1897.421,50,1855.817,MORE,236,772,1008,4,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,0.42508268077911465,-0.42486671369780943
28,200,53,110,103,0,2529.854,30,1644.753,NEXTLESS,-364,1368,1004,2,1,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-1.0642580985929653,0.19223271133707281
28,201,3,50,53,0,2797.915,30,1379.286,LESS,-886,1600,714,1,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,-1.0642580985929653,0.4537944719888347
28,202,20,50,40,1,1747.4370000000001,50,1348.484,LESS,176,806,982,5,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,0.42508268077911465,-0.5712142954407481
28,203,25,80,88,0,1347.6860000000001,50,1237.307,LESS,-354,892,538,4,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,0.42508268077911465,-0.9612731827175336
28,204,42,115,110,0,1417.795,40,1503.5910000000001,LESS,-746,1090,344,4,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.31958770890692534,-0.8928640016821184
28,205,53,103,110,0,2121.8160000000003,40,1433.671,LESS,-434,1184,750,2,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.31958770890692534,-0.20591225452078535
28,206,26,90,80,1,2185.408,60,1791.182,LESS,262,834,1096,4,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,1.1697530704651546,-0.14386206637940477
28,207,35,80,72,1,5207.333,60,1724.733,LESS,-12,2408,2396,3,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,1.1697530704651546,2.8047952301224175
28,208,28,93,80,1,2165.593,20,1982.195,LESS,-280,1458,1178,3,2,-13.0,-1.218630998876834,13.0,0.6984302957695783,-1.8089284882790053,-0.16319664428262334
28,209,26,80,90,0,2110.669,20,755.43,LESS,-692,1386,694,2,1,10.0,0.9374084606744877,10.0,0.17460757394239457,-1.8089284882790053,-0.21678899133063614
28,210,25,88,80,1,2865.8540000000003,60,1260.194,LESS,328,1176,1504,3,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,1.1697530704651546,0.520086265487032
28,211,36,80,70,1,1830.256,30,1822.569,LESS,-82,1210,1128,2,1,-10.0,-0.9374084606744877,10.0,0.17460757394239457,-1.0642580985929653,-0.4904032731159104
28,212,28,80,93,0,2949.485,50,1736.475,LESS,-1066,2048,982,2,1,13.0,1.218630998876834,13.0,0.6984302957695783,0.42508268077911465,0.6016896005677312
28,213,21,82,80,0,2504.76,40,1510.099,LESS,-482,1414,932,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.31958770890692534,0.16774712476612366
28,214,19,50,41,1,1805.355,50,1207.854,LESS,194,782,976,4,1,-9.0,-0.843667614607039,9.0,0.0,0.42508268077911465,-0.5147005390441489
28,215,56,96,110,0,2436.0029999999997,40,1314.629,LESS,-692,1702,1010,4,2,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.31958770890692534,0.10065716398431207
28,216,23,80,85,0,1165.694,20,955.801,LESS,-424,780,356,2,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-1.8089284882790053,-1.1388527185117574
28,217,10,60,50,1,1898.451,60,2335.686,LESS,484,698,1182,2,1,-10.0,-0.9374084606744877,10.0,0.17460757394239457,1.1697530704651546,-0.4238616864335998
28,218,19,41,50,0,2716.545,40,1123.14,LESS,-150,1294,1144,3,2,9.0,0.843667614607039,9.0,0.0,-0.31958770890692534,0.37439731811626903
28,219,56,110,96,0,5059.486,30,2467.723,LESS,574,1860,2434,3,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-1.0642580985929653,2.6605328360140583
28,220,35,72,80,0,1643.5810000000001,30,819.57,LESS,-864,1272,408,2,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,-1.0642580985929653,-0.6725522678210994
28,221,11,49,50,1,2790.7340000000004,30,1182.255,LESS,404,1048,1452,3,1,1.0,0.09374084606744877,1.0,-1.3968605915391565,-1.0642580985929653,0.44678757802350566
28,222,17,43,50,0,1351.9560000000001,40,1438.2620000000002,LESS,-554,964,410,3,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.31958770890692534,-0.9571067104668779
28,223,1,51,50,0,1314.693,20,1037.344,LESS,-1006,1392,386,3,2,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,-1.8089284882790053,-0.9934662550748834
28,224,41,112,110,1,1949.92,50,1478.194,LESS,50,942,992,4,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.42508268077911465,-0.3736405716165039
28,225,20,40,50,0,1411.48,40,2330.187,LESS,-1678,2094,416,4,2,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.31958770890692534,-0.8990258921418119
28,226,1,50,51,1,1795.223,40,1985.4720000000002,LESS,-228,1080,852,3,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,-0.31958770890692534,-0.5245868849091709
28,227,23,85,80,1,1928.204,40,1436.605,LESS,84,930,1014,2,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.31958770890692534,-0.39483005906269597
28,228,11,50,49,0,1282.97,20,1649.184,LESS,-1324,1690,366,3,1,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,-1.8089284882790053,-1.0244201190579165
28,229,17,50,43,0,1320.4389999999999,30,801.7189999999999,LESS,-548,930,382,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-1.0642580985929653,-0.9878595689970688
28,230,21,80,82,0,1425.7020000000002,10,545.45,LESS,-860,1202,342,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,-2.553598877965045,-0.8851487098587144
28,231,10,50,60,0,1091.249,50,1380.885,LESS,-418,790,372,3,2,10.0,0.9374084606744877,10.0,0.17460757394239457,0.42508268077911465,-1.2114927716031074
28,232,3,53,50,0,1135.555,40,1462.204,LESS,-900,1260,360,4,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.31958770890692534,-1.1682609871680834
28,233,45,122,110,1,1952.816,40,2242.788,LESS,458,660,1118,3,1,-12.0,-1.1248901528093853,12.0,0.5238227218271837,-0.31958770890692534,-0.37081478622121145
28,234,38,67,80,0,1114.6019999999999,40,1539.8229999999999,LESS,-360,738,378,2,1,13.0,1.218630998876834,13.0,0.6984302957695783,-0.31958770890692534,-1.1887059738350598
28,235,38,80,67,1,1701.3229999999999,40,1424.7020000000002,LESS,184,700,884,3,1,-13.0,-1.218630998876834,13.0,0.6984302957695783,-0.31958770890692534,-0.6162102442385787
28,236,36,70,80,0,1118.927,40,1194.378,LESS,-418,762,344,4,1,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.31958770890692534,-1.1844858350800047
28,237,45,110,122,0,2236.474,40,1346.8629999999998,LESS,-216,1092,876,2,1,12.0,1.1248901528093853,12.0,0.5238227218271837,-0.31958770890692534,-0.09403418067636356
28,238,42,110,115,0,2228.576,30,1535.247,LESS,-438,1304,866,1,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,-1.0642580985929653,-0.1017406907081386
28,239,41,110,112,1,2740.866,30,1337.7179999999998,LESS,-402,1688,1286,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-1.0642580985929653,0.39812864636174855
28,240,53,110,103,0,2461.8289999999997,30,1602.8039999999999,LESS,-1170,2006,836,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-1.0642580985929653,0.12585700294108834
29,1,49,110,131,0,2307.362,4,2276.424,LESS,-1280,2322,1042,0,0,21.0,1.9685577674164243,21.0,2.095290887308735,-1.5943419881996734,0.8790197013484878
29,2,13,47,50,0,3727.04,0,2195.545,LESS,-1982,3444,1462,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,-1.713880281597962,3.6479255876562178
29,3,16,50,44,1,2097.3979999999997,74,1632.4370000000001,LESS,502,722,1224,0,0,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.497578146270376,0.4695109567509692
29,4,7,57,50,1,2346.408,84,1837.604,LESS,792,812,1604,0,0,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.7964238797660974,0.9551740822973869
29,5,18,42,50,0,1552.626,100,928.061,LESS,20,1066,1086,0,0,8.0,0.7499267685395902,8.0,-0.17460757394239457,1.2745770533592515,-0.5929992726782642
29,6,51,108,110,1,1965.545,14,1272.365,LESS,80,1112,1192,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,-1.2954962547039521,0.21234803119508022
29,7,31,78,80,0,2016.642,94,2010.7820000000002,LESS,776,1122,1898,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.0952696132618187,0.3120063932128519
29,8,58,110,92,1,1999.75,100,1055.109,LESS,1490,624,2114,0,0,-18.0,-1.687335229214078,18.0,1.571468165481551,1.2745770533592515,0.2790606419710137
29,9,12,50,48,0,2637.325,54,1593.3029999999999,LESS,-426,1410,984,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.1001133207210667,1.5225716145032715
29,10,54,110,101,1,2055.1929999999998,64,1058.53,LESS,248,750,998,0,0,-9.0,-0.843667614607039,9.0,0.0,0.19873241277465464,0.3871953380461519
29,11,14,46,50,0,1455.74,100,1053.635,LESS,-162,1032,870,0,0,4.0,0.3749633842697951,4.0,-0.8730378697119728,1.2745770533592515,-0.7819634009529931
29,12,22,80,83,1,2133.939,54,1527.317,LESS,620,854,1474,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.1001133207210667,0.5407796458421363
29,13,6,50,56,0,2207.377,14,2949.62,LESS,-1516,2194,678,0,0,6.0,0.5624450764046927,6.0,-0.5238227218271837,-1.2954962547039521,0.6840113578773073
29,14,13,50,47,0,1621.04,4,2207.535,LESS,-1834,2302,468,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.5943419881996734,-0.45956624962243253
29,15,46,110,124,0,1620.499,64,1800.0420000000001,LESS,-288,1032,744,0,0,14.0,1.3123718449442827,14.0,0.8730378697119728,0.19873241277465464,-0.46062140303362314
29,16,27,91,80,1,2113.161,94,2258.0879999999997,LESS,2414,706,3120,0,0,-11.0,-1.0311493067419364,11.0,0.34921514788478913,1.0952696132618187,0.5002547334988434
29,17,40,64,80,0,1347.364,100,1115.451,LESS,160,804,964,0,0,16.0,1.4998535370791803,16.0,1.2222530175967619,1.2745770533592515,-0.9933373493655814
29,18,22,83,80,1,1945.0379999999998,64,2055.755,LESS,376,860,1236,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.19873241277465464,0.1723516707453777
29,19,54,101,110,0,1461.631,74,932.383,LESS,-492,916,424,0,0,9.0,0.843667614607039,9.0,0.0,0.497578146270376,-0.7704737359893612
29,20,6,56,50,0,1986.005,0,1446.98,LESS,-1628,2230,602,0,0,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-1.713880281597962,0.25225272397320053
29,21,18,50,42,0,2873.722,0,2435.405,LESS,-1640,2794,1154,0,0,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-1.713880281597962,1.983634647673814
29,22,43,110,117,1,3685.171,0,1071.685,LESS,-372,2220,1848,0,0,7.0,0.6561859224721414,7.0,-0.34921514788478913,-1.713880281597962,3.566265295284413
29,23,32,77,80,0,2989.9109999999996,4,1332.5420000000001,LESS,-1342,2514,1172,0,0,3.0,0.28122253820234633,3.0,-1.0476454436543674,-1.5943419881996734,2.210246883704948
29,24,27,80,91,0,1489.596,84,1442.203,LESS,-688,1126,438,0,0,11.0,1.0311493067419364,11.0,0.34921514788478913,0.7964238797660974,-0.7159314713979571
29,25,16,44,50,0,1718.2620000000002,74,1447.2720000000002,LESS,-512,1078,566,0,0,6.0,0.5624450764046927,6.0,-0.5238227218271837,0.497578146270376,-0.26994679501468954
29,26,7,50,57,0,1651.589,24,1990.1770000000001,LESS,-610,1110,500,0,0,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.9966505212082307,-0.3999842134699988
29,27,14,50,46,0,1406.5079999999998,100,2647.007,LESS,794,948,1742,0,0,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,1.2745770533592515,-0.8779843117473446
29,28,51,110,108,1,1894.46,74,1224.099,LESS,312,678,990,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.497578146270376,0.07370555386699239
29,29,50,133,110,1,1955.987,64,1549.529,LESS,366,660,1026,0,0,-23.0,-2.1560394595513217,23.0,2.4445060351935237,0.19873241277465464,0.19370633747204638
29,30,49,131,110,1,2029.414,74,1496.082,LESS,308,740,1048,0,0,-21.0,-1.9685577674164243,21.0,2.095290887308735,0.497578146270376,0.3369165953713147
29,31,47,126,110,0,1618.1970000000001,0,1126.66,LESS,-1534,1986,452,0,0,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-1.713880281597962,-0.4651111685651597
29,32,50,110,133,0,1427.059,100,652.335,LESS,-266,1112,846,0,0,23.0,2.1560394595513217,23.0,2.4445060351935237,1.2745770533592515,-0.8379021347540326
29,33,47,110,126,0,1549.8270000000002,0,2110.754,LESS,-1970,2414,444,0,0,16.0,1.4998535370791803,16.0,1.2222530175967619,-1.713880281597962,-0.5984583750773819
29,34,12,48,50,0,1447.861,100,1867.96,LESS,490,1142,1632,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.2745770533592515,-0.7973304133869523
29,35,32,80,77,1,2712.0570000000002,4,1340.009,LESS,-52,1530,1478,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.5943419881996734,1.668327113070939
29,36,43,117,110,1,1603.18,74,1581.5539999999999,LESS,1770,308,2078,0,0,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.497578146270376,-0.4943999648236653
29,37,40,80,64,1,1527.441,64,1724.094,LESS,368,458,826,0,0,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.19873241277465464,-0.6421194920143812
29,38,31,80,78,1,2162.75,34,1573.9170000000001,LESS,78,950,1028,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.6978047877125094,0.5969719285220204
29,39,46,124,110,0,2738.155,4,1971.786,LESS,-1874,2860,986,0,0,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-1.5943419881996734,1.7192280256869408
29,40,58,92,110,0,1592.1570000000002,94,1659.02,NEXTMORE,446,1298,1744,0,0,18.0,1.687335229214078,18.0,1.571468165481551,1.0952696132618187,-0.5158989593736754
29,41,49,110,131,1,2625.011,84,1788.54,MORE,1250,930,2180,0,0,21.0,1.9685577674164243,21.0,2.095290887308735,0.7964238797660974,1.4985546845487374
29,42,13,47,50,1,2022.2520000000002,74,1287.107,MORE,844,356,1200,4,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,0.497578146270376,0.32294800252298145
29,43,16,50,44,0,1587.345,94,715.653,MORE,-118,1064,946,4,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,1.0952696132618187,-0.5252841686428997
29,44,7,57,50,1,2544.321,4,1352.126,MORE,-490,1774,1284,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-1.5943419881996734,1.3411788458260334
29,45,18,42,50,1,1134.701,100,1200.417,MORE,1318,368,1686,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,1.2745770533592515,-1.4081101587631073
29,46,51,108,110,1,2711.4320000000002,34,1047.2160000000001,MORE,-26,1160,1134,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.6978047877125094,1.667108128076495
29,47,31,78,80,1,2270.95,4,2302.53,MORE,-1048,2138,1090,4,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,-1.5943419881996734,0.8080026107601729
29,48,58,110,92,0,1572.9920000000002,94,1498.2089999999998,MORE,774,872,1646,2,2,-18.0,-1.687335229214078,18.0,1.571468165481551,1.0952696132618187,-0.5532779152433075
29,49,12,50,48,1,1417.839,100,709.2819999999999,MORE,1176,340,1516,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,1.2745770533592515,-0.8558846013920712
29,50,54,110,101,0,1800.773,34,1718.085,MORE,-342,1038,696,4,1,-9.0,-0.843667614607039,9.0,0.0,-0.6978047877125094,-0.10901932161217448
29,51,14,46,50,1,2680.177,74,924.195,MORE,608,876,1484,3,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,0.497578146270376,1.606149126474338
29,52,22,80,83,1,1480.3010000000002,94,890.7589999999999,MORE,1210,356,1566,2,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,1.0952696132618187,-0.7340602162353281
29,53,6,50,56,1,2127.9829999999997,100,2249.688,MORE,1300,888,2188,3,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,1.2745770533592515,0.529163206439083
29,54,13,50,47,1,1363.34,64,1535.394,MORE,388,330,718,2,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.19873241277465464,-0.9621781425316007
29,55,46,110,124,1,2241.911,100,638.739,MORE,580,880,1460,2,1,14.0,1.3123718449442827,14.0,0.8730378697119728,1.2745770533592515,0.7513656423543164
29,56,27,91,80,0,1507.8429999999998,54,1290.633,MORE,-482,914,432,2,2,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-0.1001133207210667,-0.680342960688165
29,57,40,64,80,1,1436.8870000000002,100,1949.376,MORE,1896,348,2244,3,2,16.0,1.4998535370791803,16.0,1.2222530175967619,1.2745770533592515,-0.8187338395133981
29,58,22,83,80,1,2441.337,34,1770.5410000000002,MORE,338,884,1222,2,2,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.6978047877125094,1.1403213247575128
29,59,54,101,110,1,2046.589,94,546.918,MORE,110,766,876,3,1,9.0,0.843667614607039,9.0,0.0,1.0952696132618187,0.3704143030186369
29,60,6,56,50,1,3059.759,4,1709.4379999999999,MORE,-282,1624,1342,2,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-1.5943419881996734,2.346476745932032
29,61,18,50,42,0,2743.615,24,1539.392,MORE,-444,1526,1082,2,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-0.9966505212082307,1.7298770785984032
29,62,43,110,117,1,2354.465,54,1296.261,MORE,30,992,1022,4,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.1001133207210667,0.9708882616577644
29,63,32,77,80,0,1772.96,74,894.1239999999999,MORE,-28,1084,1056,6,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,0.497578146270376,-0.16326512905292972
29,64,27,80,91,1,1193.7830000000001,100,1659.519,MORE,1564,304,1868,4,1,11.0,1.0311493067419364,11.0,0.34921514788478913,1.2745770533592515,-1.2928780444563188
29,65,16,44,50,1,1566.408,44,1573.1689999999999,MORE,378,748,1126,2,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.39895905421678807,-0.5661191907687798
29,66,7,50,57,0,2047.3110000000001,34,2038.618,MORE,-414,1308,894,2,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.6978047877125094,0.3718224744842186
29,67,14,50,46,0,3993.035,84,1357.763,MORE,-1772,2574,802,2,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,0.7964238797660974,4.166715849411648
29,68,51,110,108,0,3554.465,14,1500.506,MORE,-1124,2218,1094,2,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-1.2954962547039521,3.3113394509903284
29,69,50,133,110,0,1699.0120000000002,34,1143.171,MORE,-650,1062,412,3,2,-23.0,-2.1560394595513217,23.0,2.4445060351935237,-0.6978047877125094,-0.30749153284356606
29,70,49,131,110,0,1700.664,74,1127.4089999999999,MORE,-234,1050,816,3,2,-21.0,-1.9685577674164243,21.0,2.095290887308735,0.497578146270376,-0.3042695117062524
29,71,47,126,110,0,1732.599,64,941.4169999999999,MORE,-572,1044,472,3,2,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.19873241277465464,-0.24198425443013963
29,72,50,110,133,1,1333.759,100,2169.929,MORE,1568,474,2042,2,1,23.0,2.1560394595513217,23.0,2.4445060351935237,1.2745770533592515,-1.0198722147246393
29,73,47,110,126,0,3034.337,0,1124.528,MORE,-986,2120,1134,3,2,16.0,1.4998535370791803,16.0,1.2222530175967619,-1.713880281597962,2.2968942874860216
29,74,12,48,50,1,1806.0220000000002,44,1052.835,MORE,-42,736,694,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.39895905421678807,-0.09878179803483557
29,75,32,80,77,1,2526.978,44,1668.378,MORE,468,1086,1554,2,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.39895905421678807,1.307353475012205
29,76,43,117,110,0,1565.227,100,1630.6760000000002,MORE,660,974,1634,3,1,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,1.2745770533592515,-0.568422584814281
29,77,40,80,64,0,1795.685,34,1143.9589999999998,MORE,-826,1236,410,1,2,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.6978047877125094,-0.11894283465494448
29,78,31,80,78,1,2020.0079999999998,44,883.8610000000001,MORE,410,870,1280,1,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-0.39895905421678807,0.3185713587989297
29,79,46,124,110,0,1867.2220000000002,34,1314.109,MORE,-686,1056,370,3,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.6978047877125094,0.02058121262112529
29,80,58,92,110,1,1173.69,94,2074.294,NEXTLESS,1460,836,2296,4,1,18.0,1.687335229214078,18.0,1.571468165481551,1.0952696132618187,-1.3320669492457011
29,81,48,128,110,1,2293.7,74,872.701,LESS,1260,694,1954,2,1,-18.0,-1.687335229214078,18.0,1.571468165481551,0.497578146270376,0.8523736645579361
29,82,8,50,58,0,1379.592,94,817.4989999999999,LESS,-62,960,898,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,1.0952696132618187,-0.930480631924073
29,83,4,54,50,1,1907.898,4,1193.037,LESS,-422,1394,972,1,2,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-1.5943419881996734,0.09991470643553464
29,84,37,80,69,1,2088.514,0,1095.232,LESS,-330,1628,1298,2,2,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-1.713880281597962,0.45218381644594374
29,85,52,105,110,0,1478.069,14,2048.935,LESS,-1168,1716,548,3,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,-1.2954962547039521,-0.7384134554474876
29,86,5,55,50,1,2214.4429999999998,74,1321.183,LESS,1348,718,2066,1,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.497578146270376,0.6977927146304943
29,87,30,96,80,1,2047.621,54,1813.4279999999999,LESS,702,680,1382,3,2,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.1001133207210667,0.3724270910414632
29,88,33,80,75,1,2330.495,0,1457.885,LESS,-342,1638,1296,3,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-1.713880281597962,0.924137749150846
29,89,48,110,128,0,1695.6879999999999,74,1909.201,LESS,352,1174,1526,2,2,18.0,1.687335229214078,18.0,1.571468165481551,0.497578146270376,-0.31397458263801786
29,90,9,59,50,1,2020.932,100,1810.546,LESS,1392,774,2166,1,2,-9.0,-0.843667614607039,9.0,0.0,1.2745770533592515,0.3203735062147157
29,91,44,110,119,0,1294.907,100,751.455,LESS,0,882,882,2,2,9.0,0.843667614607039,9.0,0.0,1.2745770533592515,-1.0956482227312636
29,92,2,52,50,1,2457.139,14,1614.8829999999998,LESS,-38,1228,1190,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-1.2954962547039521,1.1711411661690407
29,93,8,58,50,1,2134.499,0,2607.456,LESS,-514,1802,1288,1,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-1.713880281597962,0.5418718563971581
29,94,44,119,110,1,1841.079,24,757.461,LESS,378,620,998,3,2,-9.0,-0.843667614607039,9.0,0.0,-0.9966505212082307,-0.030407466914475788
29,95,34,74,80,0,1418.898,74,1821.8139999999999,LESS,-406,926,520,1,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,0.497578146270376,-0.8538191532174852
29,96,24,86,80,1,1977.168,74,1193.61,LESS,664,774,1438,3,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.497578146270376,0.23501725133975687
29,97,39,66,80,0,1711.474,84,867.096,LESS,-324,1352,1028,2,1,14.0,1.3123718449442827,14.0,0.8730378697119728,0.7964238797660974,-0.2831859472423483
