name,parcode,trial,fix_item,fix_time,rt,block
P46,25,93,1,398.0,5147.894,MORE
P46,25,93,1,186.0,5147.894,MORE
P46,25,93,2,336.0,5147.894,MORE
P46,25,93,2,460.0,5147.894,MORE
P46,25,93,2,292.0,5147.894,MORE
P46,25,93,2,412.0,5147.894,MORE
P46,25,93,2,134.0,5147.894,MORE
P46,25,93,1,372.0,5147.894,MORE
P46,25,93,1,272.0,5147.894,MORE
P46,25,93,1,536.0,5147.894,MORE
P46,25,93,1,354.0,5147.894,MORE
P46,25,93,1,244.0,5147.894,MORE
P46,25,93,1,238.0,5147.894,MORE
P46,25,93,2,340.0,5147.894,MORE
P46,25,93,2,400.89400000000023,5147.894,MORE
P46,25,94,0,177.0,2795.16,MORE
P46,25,94,1,328.0,2795.16,MORE
P46,25,94,1,276.0,2795.16,MORE
P46,25,94,2,346.0,2795.16,MORE
P46,25,94,2,366.0,2795.16,MORE
P46,25,94,2,284.0,2795.16,MORE
P46,25,94,1,498.0,2795.16,MORE
P46,25,94,1,162.0,2795.16,MORE
P46,25,94,2,358.15999999999985,2795.16,MORE
P46,25,95,0,143.0,3196.865,MORE
P46,25,95,1,308.0,3196.865,MORE
P46,25,95,1,250.0,3196.865,MORE
P46,25,95,1,216.0,3196.865,MORE
P46,25,95,2,444.0,3196.865,MORE
P46,25,95,2,218.0,3196.865,MORE
P46,25,95,2,268.0,3196.865,MORE
P46,25,95,2,462.0,3196.865,MORE
P46,25,95,1,320.0,3196.865,MORE
P46,25,95,1,412.0,3196.865,MORE
P46,25,95,1,155.86499999999978,3196.865,MORE
P46,25,96,0,190.0,1691.781,MORE
P46,25,96,1,284.0,1691.781,MORE
P46,25,96,1,298.0,1691.781,MORE
P46,25,96,2,348.0,1691.781,MORE
P46,25,96,2,476.0,1691.781,MORE
P46,25,96,2,95.78099999999995,1691.781,MORE
P46,25,97,0,190.0,3112.119,MORE
P46,25,97,1,324.0,3112.119,MORE
P46,25,97,1,296.0,3112.119,MORE
P46,25,97,0,308.0,3112.119,MORE
P46,25,97,1,812.0,3112.119,MORE
P46,25,97,1,190.0,3112.119,MORE
P46,25,97,2,516.0,3112.119,MORE
P46,25,97,2,476.11900000000014,3112.119,MORE
P46,25,98,0,164.0,4105.096,MORE
P46,25,98,0,276.0,4105.096,MORE
P46,25,98,1,308.0,4105.096,MORE
P46,25,98,1,342.0,4105.096,MORE
P46,25,98,2,342.0,4105.096,MORE
P46,25,98,2,334.0,4105.096,MORE
P46,25,98,2,350.0,4105.096,MORE
P46,25,98,2,324.0,4105.096,MORE
P46,25,98,1,380.0,4105.096,MORE
P46,25,98,1,498.0,4105.096,MORE
P46,25,98,2,494.0,4105.096,MORE
P46,25,98,2,293.09599999999955,4105.096,MORE
P46,25,99,0,213.0,2207.0389999999998,MORE
P46,25,99,1,258.0,2207.0389999999998,MORE
P46,25,99,1,258.0,2207.0389999999998,MORE
P46,25,99,1,290.0,2207.0389999999998,MORE
P46,25,99,2,412.0,2207.0389999999998,MORE
P46,25,99,2,410.0,2207.0389999999998,MORE
P46,25,99,1,366.03899999999976,2207.0389999999998,MORE
P46,25,100,0,233.0,2066.6279999999997,MORE
P46,25,100,1,242.0,2066.6279999999997,MORE
P46,25,100,1,324.0,2066.6279999999997,MORE
P46,25,100,2,358.0,2066.6279999999997,MORE
P46,25,100,2,478.0,2066.6279999999997,MORE
P46,25,100,1,431.6279999999997,2066.6279999999997,MORE
P46,25,101,0,22.0,3205.343,MORE
P46,25,101,0,246.0,3205.343,MORE
P46,25,101,1,358.0,3205.343,MORE
P46,25,101,1,252.0,3205.343,MORE
P46,25,101,2,328.0,3205.343,MORE
P46,25,101,2,462.0,3205.343,MORE
P46,25,101,2,190.0,3205.343,MORE
P46,25,101,1,416.0,3205.343,MORE
P46,25,101,1,374.0,3205.343,MORE
P46,25,101,2,406.0,3205.343,MORE
P46,25,101,2,151.34299999999985,3205.343,MORE
P46,25,102,0,221.0,1857.539,MORE
P46,25,102,1,284.0,1857.539,MORE
P46,25,102,1,514.0,1857.539,MORE
P46,25,102,2,326.0,1857.539,MORE
P46,25,102,2,448.0,1857.539,MORE
P46,25,102,2,64.53899999999999,1857.539,MORE
P46,25,103,0,194.0,4413.562,MORE
P46,25,103,1,236.0,4413.562,MORE
P46,25,103,1,530.0,4413.562,MORE
P46,25,103,2,374.0,4413.562,MORE
P46,25,103,2,486.0,4413.562,MORE
P46,25,103,1,590.0,4413.562,MORE
P46,25,103,1,282.0,4413.562,MORE
P46,25,103,1,420.0,4413.562,MORE
P46,25,103,1,318.0,4413.562,MORE
P46,25,103,1,120.0,4413.562,MORE
P46,25,103,2,410.0,4413.562,MORE
P46,25,103,2,258.0,4413.562,MORE
P46,25,103,2,195.5619999999999,4413.562,MORE
P46,25,104,0,283.0,1605.789,MORE
P46,25,104,1,382.0,1605.789,MORE
P46,25,104,1,156.0,1605.789,MORE
P46,25,104,2,354.0,1605.789,MORE
P46,25,104,2,332.0,1605.789,MORE
P46,25,104,2,98.78899999999999,1605.789,MORE
P46,25,105,0,149.0,1532.701,MORE
P46,25,105,1,226.0,1532.701,MORE
P46,25,105,1,264.0,1532.701,MORE
P46,25,105,2,388.0,1532.701,MORE
P46,25,105,2,390.0,1532.701,MORE
P46,25,105,2,115.70100000000002,1532.701,MORE
P46,25,106,0,207.0,2053.726,MORE
P46,25,106,1,212.0,2053.726,MORE
P46,25,106,1,336.0,2053.726,MORE
P46,25,106,2,336.0,2053.726,MORE
P46,25,106,2,480.0,2053.726,MORE
P46,25,106,1,482.7260000000001,2053.726,MORE
P46,25,107,0,190.0,7380.932,MORE
P46,25,107,1,204.0,7380.932,MORE
P46,25,107,1,378.0,7380.932,MORE
P46,25,107,2,662.0,7380.932,MORE
P46,25,107,2,266.0,7380.932,MORE
P46,25,107,1,434.0,7380.932,MORE
P46,25,107,1,412.0,7380.932,MORE
P46,25,107,1,144.0,7380.932,MORE
P46,25,107,2,544.0,7380.932,MORE
P46,25,107,2,208.0,7380.932,MORE
P46,25,107,2,572.0,7380.932,MORE
P46,25,107,1,422.0,7380.932,MORE
P46,25,107,1,440.0,7380.932,MORE
P46,25,107,1,300.0,7380.932,MORE
P46,25,107,1,564.0,7380.932,MORE
P46,25,107,1,368.0,7380.932,MORE
P46,25,107,1,146.0,7380.932,MORE
P46,25,107,2,488.0,7380.932,MORE
P46,25,107,2,224.0,7380.932,MORE
P46,25,107,1,414.9319999999998,7380.932,MORE
P46,25,108,0,205.0,2119.062,MORE
P46,25,108,1,284.0,2119.062,MORE
P46,25,108,1,330.0,2119.062,MORE
P46,25,108,2,594.0,2119.062,MORE
P46,25,108,2,236.0,2119.062,MORE
P46,25,108,1,470.0619999999999,2119.062,MORE
P46,25,109,0,168.0,3491.948,MORE
P46,25,109,1,260.0,3491.948,MORE
P46,25,109,1,504.0,3491.948,MORE
P46,25,109,2,488.0,3491.948,MORE
P46,25,109,2,310.0,3491.948,MORE
P46,25,109,1,398.0,3491.948,MORE
P46,25,109,1,192.0,3491.948,MORE
P46,25,109,2,468.0,3491.948,MORE
P46,25,109,1,703.9479999999999,3491.948,MORE
P46,25,110,0,144.0,2192.8289999999997,MORE
P46,25,110,1,232.0,2192.8289999999997,MORE
P46,25,110,1,284.0,2192.8289999999997,MORE
P46,25,110,1,240.0,2192.8289999999997,MORE
P46,25,110,2,430.0,2192.8289999999997,MORE
P46,25,110,2,298.0,2192.8289999999997,MORE
P46,25,110,1,410.0,2192.8289999999997,MORE
P46,25,110,1,154.82899999999972,2192.8289999999997,MORE
P46,25,111,0,168.0,2675.105,MORE
P46,25,111,1,244.0,2675.105,MORE
P46,25,111,1,348.0,2675.105,MORE
P46,25,111,1,328.0,2675.105,MORE
P46,25,111,2,478.0,2675.105,MORE
P46,25,111,2,196.0,2675.105,MORE
P46,25,111,1,488.0,2675.105,MORE
P46,25,111,2,425.105,2675.105,MORE
P46,25,112,0,75.0,4438.233,MORE
P46,25,112,0,206.0,4438.233,MORE
P46,25,112,1,520.0,4438.233,MORE
P46,25,112,1,366.0,4438.233,MORE
P46,25,112,2,424.0,4438.233,MORE
P46,25,112,2,416.0,4438.233,MORE
P46,25,112,1,286.0,4438.233,MORE
P46,25,112,1,412.0,4438.233,MORE
P46,25,112,1,304.0,4438.233,MORE
P46,25,112,2,512.0,4438.233,MORE
P46,25,112,2,468.0,4438.233,MORE
P46,25,112,1,360.0,4438.233,MORE
P46,25,112,1,89.23300000000017,4438.233,MORE
P46,25,113,0,190.0,2502.728,MORE
P46,25,113,1,412.0,2502.728,MORE
P46,25,113,1,194.0,2502.728,MORE
P46,25,113,2,330.0,2502.728,MORE
P46,25,113,2,448.0,2502.728,MORE
P46,25,113,1,594.0,2502.728,MORE
P46,25,113,1,334.72800000000007,2502.728,MORE
P46,25,114,0,184.0,2094.72,MORE
P46,25,114,1,334.0,2094.72,MORE
P46,25,114,1,266.0,2094.72,MORE
P46,25,114,2,336.0,2094.72,MORE
P46,25,114,2,480.0,2094.72,MORE
P46,25,114,1,428.0,2094.72,MORE
P46,25,114,1,66.7199999999998,2094.72,MORE
P46,25,115,0,171.0,1977.1529999999998,MORE
P46,25,115,1,264.0,1977.1529999999998,MORE
P46,25,115,1,360.0,1977.1529999999998,MORE
P46,25,115,2,488.0,1977.1529999999998,MORE
P46,25,115,2,286.0,1977.1529999999998,MORE
P46,25,115,1,408.1529999999998,1977.1529999999998,MORE
P46,25,116,0,238.0,3124.778,MORE
P46,25,116,1,346.0,3124.778,MORE
P46,25,116,1,288.0,3124.778,MORE
P46,25,116,2,374.0,3124.778,MORE
P46,25,116,2,298.0,3124.778,MORE
P46,25,116,0,298.0,3124.778,MORE
P46,25,116,1,232.0,3124.778,MORE
P46,25,116,1,240.0,3124.778,MORE
P46,25,116,1,294.0,3124.778,MORE
P46,25,116,1,452.0,3124.778,MORE
P46,25,116,1,64.77799999999979,3124.778,MORE
P46,25,117,0,173.0,3230.196,MORE
P46,25,117,1,252.0,3230.196,MORE
P46,25,117,1,372.0,3230.196,MORE
P46,25,117,1,460.0,3230.196,MORE
P46,25,117,1,148.0,3230.196,MORE
P46,25,117,2,418.0,3230.196,MORE
P46,25,117,2,328.0,3230.196,MORE
P46,25,117,1,636.0,3230.196,MORE
P46,25,117,2,443.1959999999999,3230.196,MORE
P46,25,118,0,45.0,5512.344,MORE
P46,25,118,0,188.0,5512.344,MORE
P46,25,118,1,332.0,5512.344,MORE
P46,25,118,1,326.0,5512.344,MORE
P46,25,118,2,422.0,5512.344,MORE
P46,25,118,2,326.0,5512.344,MORE
P46,25,118,2,220.0,5512.344,MORE
P46,25,118,2,298.0,5512.344,MORE
P46,25,118,2,326.0,5512.344,MORE
P46,25,118,1,416.0,5512.344,MORE
P46,25,118,1,322.0,5512.344,MORE
P46,25,118,1,526.0,5512.344,MORE
P46,25,118,1,310.0,5512.344,MORE
P46,25,118,1,282.0,5512.344,MORE
P46,25,118,2,438.0,5512.344,MORE
P46,25,118,2,322.0,5512.344,MORE
P46,25,118,1,413.34400000000005,5512.344,MORE
P46,25,119,0,237.0,5433.436,MORE
P46,25,119,1,296.0,5433.436,MORE
P46,25,119,1,288.0,5433.436,MORE
P46,25,119,2,474.0,5433.436,MORE
P46,25,119,2,296.0,5433.436,MORE
P46,25,119,2,384.0,5433.436,MORE
P46,25,119,2,536.0,5433.436,MORE
P46,25,119,1,336.0,5433.436,MORE
P46,25,119,1,356.0,5433.436,MORE
P46,25,119,1,340.0,5433.436,MORE
P46,25,119,1,382.0,5433.436,MORE
P46,25,119,1,540.0,5433.436,MORE
P46,25,119,2,768.0,5433.436,MORE
P46,25,119,2,200.4359999999997,5433.436,MORE
P46,25,120,0,175.0,6718.911,LESS
P46,25,120,1,426.0,6718.911,LESS
P46,25,120,1,450.0,6718.911,LESS
P46,25,120,2,612.0,6718.911,LESS
P46,25,120,2,346.0,6718.911,LESS
P46,25,120,1,370.0,6718.911,LESS
P46,25,120,1,502.0,6718.911,LESS
P46,25,120,1,628.0,6718.911,LESS
P46,25,120,1,454.0,6718.911,LESS
P46,25,120,1,386.0,6718.911,LESS
P46,25,120,1,156.0,6718.911,LESS
P46,25,120,2,514.0,6718.911,LESS
P46,25,120,2,536.0,6718.911,LESS
P46,25,120,2,326.0,6718.911,LESS
P46,25,120,1,486.0,6718.911,LESS
P46,25,120,2,351.91100000000006,6718.911,LESS
P46,25,121,0,230.0,1726.19,LESS
P46,25,121,1,288.0,1726.19,LESS
P46,25,121,1,238.0,1726.19,LESS
P46,25,121,2,460.0,1726.19,LESS
P46,25,121,2,200.0,1726.19,LESS
P46,25,121,1,310.19000000000005,1726.19,LESS
P46,25,122,0,208.0,2436.73,LESS
P46,25,122,1,282.0,2436.73,LESS
P46,25,122,1,260.0,2436.73,LESS
P46,25,122,2,452.0,2436.73,LESS
P46,25,122,2,368.0,2436.73,LESS
P46,25,122,2,208.0,2436.73,LESS
P46,25,122,1,410.0,2436.73,LESS
P46,25,122,1,248.73000000000002,2436.73,LESS
P46,25,123,0,212.0,1861.533,LESS
P46,25,123,1,356.0,1861.533,LESS
P46,25,123,1,294.0,1861.533,LESS
P46,25,123,2,342.0,1861.533,LESS
P46,25,123,2,300.0,1861.533,LESS
P46,25,123,1,357.5329999999999,1861.533,LESS
P46,25,124,0,193.0,2405.278,LESS
P46,25,124,1,368.0,2405.278,LESS
P46,25,124,1,260.0,2405.278,LESS
P46,25,124,2,430.0,2405.278,LESS
P46,25,124,2,562.0,2405.278,LESS
P46,25,124,1,592.2779999999998,2405.278,LESS
P46,25,125,0,223.0,1832.501,LESS
P46,25,125,1,422.0,1832.501,LESS
P46,25,125,1,98.0,1832.501,LESS
P46,25,125,2,550.0,1832.501,LESS
P46,25,125,2,280.0,1832.501,LESS
P46,25,125,1,259.501,1832.501,LESS
P46,25,126,0,182.0,2390.5789999999997,LESS
P46,25,126,1,440.0,2390.5789999999997,LESS
P46,25,126,2,432.0,2390.5789999999997,LESS
P46,25,126,2,572.0,2390.5789999999997,LESS
P46,25,126,1,582.0,2390.5789999999997,LESS
P46,25,126,1,182.57899999999972,2390.5789999999997,LESS
P46,25,127,0,236.0,1867.8029999999999,LESS
P46,25,127,1,292.0,1867.8029999999999,LESS
P46,25,127,1,232.0,1867.8029999999999,LESS
P46,25,127,2,314.0,1867.8029999999999,LESS
P46,25,127,2,334.0,1867.8029999999999,LESS
P46,25,127,1,459.8029999999999,1867.8029999999999,LESS
P46,25,128,0,73.0,1857.648,LESS
P46,25,128,0,192.0,1857.648,LESS
P46,25,128,1,448.0,1857.648,LESS
P46,25,128,1,266.0,1857.648,LESS
P46,25,128,2,370.0,1857.648,LESS
P46,25,128,2,392.0,1857.648,LESS
P46,25,128,1,116.64799999999991,1857.648,LESS
P46,25,129,0,543.0,5911.941999999999,LESS
P46,25,129,1,360.0,5911.941999999999,LESS
P46,25,129,1,120.0,5911.941999999999,LESS
P46,25,129,2,488.0,5911.941999999999,LESS
P46,25,129,2,314.0,5911.941999999999,LESS
P46,25,129,2,320.0,5911.941999999999,LESS
P46,25,129,2,266.0,5911.941999999999,LESS
P46,25,129,2,488.0,5911.941999999999,LESS
P46,25,129,2,498.0,5911.941999999999,LESS
P46,25,129,1,572.0,5911.941999999999,LESS
P46,25,129,1,470.0,5911.941999999999,LESS
P46,25,129,2,556.0,5911.941999999999,LESS
P46,25,129,2,636.0,5911.941999999999,LESS
P46,25,129,2,280.9419999999991,5911.941999999999,LESS
P46,25,130,0,250.0,6027.022,LESS
P46,25,130,1,374.0,6027.022,LESS
P46,25,130,2,512.0,6027.022,LESS
P46,25,130,2,406.0,6027.022,LESS
P46,25,130,0,408.0,6027.022,LESS
P46,25,130,2,464.0,6027.022,LESS
P46,25,130,1,402.0,6027.022,LESS
P46,25,130,1,70.0,6027.022,LESS
P46,25,130,1,624.0,6027.022,LESS
P46,25,130,0,292.0,6027.022,LESS
P46,25,130,0,398.0,6027.022,LESS
P46,25,130,1,1572.0,6027.022,LESS
P46,25,130,0,255.02199999999993,6027.022,LESS
P46,25,131,0,60.0,3998.225,LESS
P46,25,131,1,196.0,3998.225,LESS
P46,25,131,1,432.0,3998.225,LESS
P46,25,131,2,374.0,3998.225,LESS
P46,25,131,2,302.0,3998.225,LESS
P46,25,131,0,460.0,3998.225,LESS
P46,25,131,1,106.0,3998.225,LESS
P46,25,131,1,528.0,3998.225,LESS
P46,25,131,1,326.0,3998.225,LESS
P46,25,131,1,208.0,3998.225,LESS
P46,25,131,2,546.0,3998.225,LESS
P46,25,131,2,138.0,3998.225,LESS
P46,25,131,1,322.2249999999999,3998.225,LESS
P46,25,132,0,200.0,3395.0209999999997,LESS
P46,25,132,1,296.0,3395.0209999999997,LESS
P46,25,132,1,516.0,3395.0209999999997,LESS
P46,25,132,2,538.0,3395.0209999999997,LESS
P46,25,132,2,468.0,3395.0209999999997,LESS
P46,25,132,2,200.0,3395.0209999999997,LESS
P46,25,132,0,424.0,3395.0209999999997,LESS
P46,25,132,1,372.0,3395.0209999999997,LESS
P46,25,132,1,338.0,3395.0209999999997,LESS
P46,25,132,1,43.02099999999973,3395.0209999999997,LESS
P46,25,133,0,5.0,5094.321,LESS
P46,25,133,1,218.0,5094.321,LESS
P46,25,133,1,694.0,5094.321,LESS
P46,25,133,1,114.0,5094.321,LESS
P46,25,133,2,532.0,5094.321,LESS
P46,25,133,2,452.0,5094.321,LESS
P46,25,133,2,388.0,5094.321,LESS
P46,25,133,0,952.0,5094.321,LESS
P46,25,133,1,260.0,5094.321,LESS
P46,25,133,1,308.0,5094.321,LESS
P46,25,133,1,226.0,5094.321,LESS
P46,25,133,2,548.0,5094.321,LESS
P46,25,133,2,397.3209999999999,5094.321,LESS
P46,25,134,0,195.0,3976.1929999999998,LESS
P46,25,134,1,296.0,3976.1929999999998,LESS
P46,25,134,1,528.0,3976.1929999999998,LESS
P46,25,134,1,238.0,3976.1929999999998,LESS
P46,25,134,2,426.0,3976.1929999999998,LESS
P46,25,134,2,588.0,3976.1929999999998,LESS
P46,25,134,2,224.0,3976.1929999999998,LESS
P46,25,134,2,614.0,3976.1929999999998,LESS
P46,25,134,1,394.0,3976.1929999999998,LESS
P46,25,134,1,372.0,3976.1929999999998,LESS
P46,25,134,1,101.19299999999976,3976.1929999999998,LESS
P46,25,135,0,9.0,2346.636,LESS
P46,25,135,1,374.0,2346.636,LESS
P46,25,135,1,364.0,2346.636,LESS
P46,25,135,2,396.0,2346.636,LESS
P46,25,135,2,552.0,2346.636,LESS
P46,25,135,1,468.0,2346.636,LESS
P46,25,135,1,183.63599999999997,2346.636,LESS
P46,25,136,0,16.0,1985.611,LESS
P46,25,136,1,194.0,1985.611,LESS
P46,25,136,1,138.0,1985.611,LESS
P46,25,136,2,444.0,1985.611,LESS
P46,25,136,2,280.0,1985.611,LESS
P46,25,136,1,913.6109999999999,1985.611,LESS
P46,25,137,0,243.0,10616.105,LESS
P46,25,137,1,434.0,10616.105,LESS
P46,25,137,2,518.0,10616.105,LESS
P46,25,137,2,454.0,10616.105,LESS
P46,25,137,2,300.0,10616.105,LESS
P46,25,137,2,570.0,10616.105,LESS
P46,25,137,2,518.0,10616.105,LESS
P46,25,137,2,866.0,10616.105,LESS
P46,25,137,2,204.0,10616.105,LESS
P46,25,137,1,1130.0,10616.105,LESS
P46,25,137,1,162.0,10616.105,LESS
P46,25,137,1,642.0,10616.105,LESS
P46,25,137,1,938.0,10616.105,LESS
P46,25,137,2,480.0,10616.105,LESS
P46,25,137,2,376.0,10616.105,LESS
P46,25,137,2,182.0,10616.105,LESS
P46,25,137,2,594.0,10616.105,LESS
P46,25,137,2,622.0,10616.105,LESS
P46,25,137,2,218.0,10616.105,LESS
P46,25,137,2,218.0,10616.105,LESS
P46,25,137,1,448.0,10616.105,LESS
P46,25,137,1,182.0,10616.105,LESS
P46,25,137,1,317.10499999999956,10616.105,LESS
P46,25,138,0,161.0,3424.41,LESS
P46,25,138,1,378.0,3424.41,LESS
P46,25,138,1,698.0,3424.41,LESS
P46,25,138,2,378.0,3424.41,LESS
P46,25,138,2,178.0,3424.41,LESS
P46,25,138,2,450.0,3424.41,LESS
P46,25,138,1,456.0,3424.41,LESS
P46,25,138,1,406.0,3424.41,LESS
P46,25,138,1,319.40999999999985,3424.41,LESS
P46,25,139,0,209.0,4641.089,LESS
P46,25,139,1,586.0,4641.089,LESS
P46,25,139,1,116.0,4641.089,LESS
P46,25,139,2,548.0,4641.089,LESS
P46,25,139,2,358.0,4641.089,LESS
P46,25,139,2,310.0,4641.089,LESS
P46,25,139,1,492.0,4641.089,LESS
P46,25,139,1,608.0,4641.089,LESS
P46,25,139,1,464.0,4641.089,LESS
P46,25,139,0,230.0,4641.089,LESS
P46,25,139,2,542.0,4641.089,LESS
P46,25,139,2,178.08899999999994,4641.089,LESS
P46,25,140,3,17.0,4641.089,LESS
P46,25,140,1,162.0,2079.65,LESS
P46,25,140,1,528.0,2079.65,LESS
P46,25,140,2,376.0,2079.65,LESS
P46,25,140,2,340.0,2079.65,LESS
P46,25,140,1,656.6500000000001,2079.65,LESS
P46,25,141,0,161.0,5748.041,LESS
P46,25,141,1,244.0,5748.041,LESS
P46,25,141,1,554.0,5748.041,LESS
P46,25,141,1,374.0,5748.041,LESS
P46,25,141,2,140.0,5748.041,LESS
P46,25,141,0,840.0,5748.041,LESS
P46,25,141,2,440.0,5748.041,LESS
P46,25,141,2,618.0,5748.041,LESS
P46,25,141,2,232.0,5748.041,LESS
P46,25,141,1,402.0,5748.041,LESS
P46,25,141,1,574.0,5748.041,LESS
P46,25,141,1,178.0,5748.041,LESS
P46,25,141,2,604.0,5748.041,LESS
P46,25,141,2,387.04100000000017,5748.041,LESS
P46,25,142,0,370.0,2637.7709999999997,LESS
P46,25,142,1,288.0,2637.7709999999997,LESS
P46,25,142,1,422.0,2637.7709999999997,LESS
P46,25,142,1,358.0,2637.7709999999997,LESS
P46,25,142,0,232.0,2637.7709999999997,LESS
P46,25,142,2,388.0,2637.7709999999997,LESS
P46,25,142,2,138.0,2637.7709999999997,LESS
P46,25,142,1,441.77099999999973,2637.7709999999997,LESS
P46,25,143,0,48.0,2630.658,LESS
P46,25,143,1,272.0,2630.658,LESS
P46,25,143,1,280.0,2630.658,LESS
P46,25,143,0,282.0,2630.658,LESS
P46,25,143,1,332.0,2630.658,LESS
P46,25,143,1,232.0,2630.658,LESS
P46,25,143,2,344.0,2630.658,LESS
P46,25,143,2,278.0,2630.658,LESS
P46,25,143,1,562.6579999999999,2630.658,LESS
P46,25,144,0,193.0,5044.573,LESS
P46,25,144,1,580.0,5044.573,LESS
P46,25,144,2,356.0,5044.573,LESS
P46,25,144,2,498.0,5044.573,LESS
P46,25,144,1,390.0,5044.573,LESS
P46,25,144,1,698.0,5044.573,LESS
P46,25,144,1,510.0,5044.573,LESS
P46,25,144,0,460.0,5044.573,LESS
P46,25,144,1,550.0,5044.573,LESS
P46,25,144,2,468.0,5044.573,LESS
P46,25,144,2,341.5730000000003,5044.573,LESS
P46,25,145,0,59.0,5757.965999999999,LESS
P46,25,145,0,202.0,5757.965999999999,LESS
P46,25,145,1,348.0,5757.965999999999,LESS
P46,25,145,1,808.0,5757.965999999999,LESS
P46,25,145,0,244.0,5757.965999999999,LESS
P46,25,145,0,202.0,5757.965999999999,LESS
P46,25,145,2,400.0,5757.965999999999,LESS
P46,25,145,2,354.0,5757.965999999999,LESS
P46,25,145,2,686.0,5757.965999999999,LESS
P46,25,145,1,386.0,5757.965999999999,LESS
P46,25,145,1,364.0,5757.965999999999,LESS
P46,25,145,1,310.0,5757.965999999999,LESS
P46,25,145,2,590.0,5757.965999999999,LESS
P46,25,145,2,304.0,5757.965999999999,LESS
P46,25,145,1,500.96599999999944,5757.965999999999,LESS
P46,25,146,0,51.0,2029.046,LESS
P46,25,146,0,188.0,2029.046,LESS
P46,25,146,1,396.0,2029.046,LESS
P46,25,146,1,200.0,2029.046,LESS
P46,25,146,2,390.0,2029.046,LESS
P46,25,146,2,360.0,2029.046,LESS
P46,25,146,2,366.0,2029.046,LESS
P46,25,146,2,78.04600000000028,2029.046,LESS
P46,25,147,0,167.0,5845.3369999999995,LESS
P46,25,147,1,382.0,5845.3369999999995,LESS
P46,25,147,0,324.0,5845.3369999999995,LESS
P46,25,147,1,408.0,5845.3369999999995,LESS
P46,25,147,2,440.0,5845.3369999999995,LESS
P46,25,147,2,314.0,5845.3369999999995,LESS
P46,25,147,2,456.0,5845.3369999999995,LESS
P46,25,147,2,288.0,5845.3369999999995,LESS
P46,25,147,1,394.0,5845.3369999999995,LESS
P46,25,147,1,276.0,5845.3369999999995,LESS
P46,25,147,1,522.0,5845.3369999999995,LESS
P46,25,147,1,402.0,5845.3369999999995,LESS
P46,25,147,2,434.0,5845.3369999999995,LESS
P46,25,147,2,452.0,5845.3369999999995,LESS
P46,25,147,1,436.0,5845.3369999999995,LESS
P46,25,147,1,150.33699999999953,5845.3369999999995,LESS
P46,25,148,0,193.0,11578.54,LESS
P46,25,148,1,354.0,11578.54,LESS
P46,25,148,1,422.0,11578.54,LESS
P46,25,148,2,392.0,11578.54,LESS
P46,25,148,2,174.0,11578.54,LESS
P46,25,148,2,556.0,11578.54,LESS
P46,25,148,2,656.0,11578.54,LESS
P46,25,148,2,414.0,11578.54,LESS
P46,25,148,0,306.0,11578.54,LESS
P46,25,148,2,348.0,11578.54,LESS
P46,25,148,2,1110.0,11578.54,LESS
P46,25,148,2,192.0,11578.54,LESS
P46,25,148,1,818.0,11578.54,LESS
P46,25,148,1,360.0,11578.54,LESS
P46,25,148,1,876.0,11578.54,LESS
P46,25,148,1,352.0,11578.54,LESS
P46,25,148,1,462.0,11578.54,LESS
P46,25,148,2,388.0,11578.54,LESS
P46,25,148,2,180.0,11578.54,LESS
P46,25,148,2,488.0,11578.54,LESS
P46,25,148,2,130.0,11578.54,LESS
P46,25,148,1,786.0,11578.54,LESS
P46,25,148,1,610.0,11578.54,LESS
P46,25,148,2,500.0,11578.54,LESS
P46,25,148,2,156.0,11578.54,LESS
P46,25,148,1,355.5400000000009,11578.54,LESS
P46,25,149,0,61.0,2576.067,LESS
P46,25,149,0,184.0,2576.067,LESS
P46,25,149,1,390.0,2576.067,LESS
P46,25,149,1,262.0,2576.067,LESS
P46,25,149,2,336.0,2576.067,LESS
P46,25,149,2,414.0,2576.067,LESS
P46,25,149,1,442.0,2576.067,LESS
P46,25,149,1,156.0,2576.067,LESS
P46,25,149,1,331.067,2576.067,LESS
P46,25,150,0,199.0,3327.8179999999998,LESS
P46,25,150,1,318.0,3327.8179999999998,LESS
P46,25,150,1,196.0,3327.8179999999998,LESS
P46,25,150,2,316.0,3327.8179999999998,LESS
P46,25,150,2,528.0,3327.8179999999998,LESS
P46,25,150,2,424.0,3327.8179999999998,LESS
P46,25,150,1,516.0,3327.8179999999998,LESS
P46,25,150,1,326.0,3327.8179999999998,LESS
P46,25,150,1,378.0,3327.8179999999998,LESS
P46,25,150,1,126.81799999999976,3327.8179999999998,LESS
P46,25,151,0,188.0,2789.167,LESS
P46,25,151,1,342.0,2789.167,LESS
P46,25,151,1,232.0,2789.167,LESS
P46,25,151,2,454.0,2789.167,LESS
P46,25,151,2,310.0,2789.167,LESS
P46,25,151,2,220.0,2789.167,LESS
P46,25,151,1,366.0,2789.167,LESS
P46,25,151,1,154.0,2789.167,LESS
P46,25,151,2,523.1669999999999,2789.167,LESS
P46,25,152,0,11.0,2646.031,LESS
P46,25,152,0,204.0,2646.031,LESS
P46,25,152,1,232.0,2646.031,LESS
P46,25,152,1,426.0,2646.031,LESS
P46,25,152,2,396.0,2646.031,LESS
P46,25,152,2,234.0,2646.031,LESS
P46,25,152,2,302.0,2646.031,LESS
