,DATA_FILE,TRIAL_INDEX,CURRENT_MSG_TEXT,CURRENT_MSG_INTEREST_AREAS,CURRENT_MSG_INTEREST_AREA_ID,CURRENT_MSG_TIME,CURRENT_MSG_FIX_START,CURRENT_MSG_FIX_END,CURRENT_MSG_INDEX,CHOICE_RT,BlockType,IP_START_TIME,IP_DURATION,IP_END_TIME,trial_type
35290,P22.edf,92,Chose_Right,[3],3,8287,8082,8287,839,8224.466999999999,MOST,4145482,8217,4153699,Experiment
35291,P22.edf,92,ChoseRight,[3],3,8287,8082,8287,840,8224.466999999999,MOST,4145482,8217,4153699,Experiment
35293,P22.edf,93,START_DRAWING,.,.,69,67,216,2,2626.1679999999997,MOST,4157365,2621,4159986,Experiment
35544,P22.edf,93,Chose_Right,[3],3,2688,2662,2688,253,2626.1679999999997,MOST,4157365,2621,4159986,Experiment
35546,P22.edf,94,START_DRAWING,[2],2,80,.,.,2,1991.4129999999998,MOST,4165849,1976,4167825,Experiment
35736,P22.edf,94,Chose_Left,[2],2,2055,1904,2055,192,1991.4129999999998,MOST,4165849,1976,4167825,Experiment
35738,P22.edf,95,START_DRAWING,.,.,79,.,.,2,1671.149,MOST,4170464,1658,4172122,Experiment
35917,P22.edf,95,Chose_Right,[3],3,1734,1490,1734,181,1671.149,MOST,4170464,1658,4172122,Experiment
35918,P22.edf,95,ChoseRight,[3],3,1734,1490,1734,182,1671.149,MOST,4170464,1658,4172122,Experiment
35920,P22.edf,96,START_DRAWING,.,.,69,.,.,2,2607.607,MOST,4175014,2603,4177617,Experiment
36154,P22.edf,96,Chose_Left,[2],2,2669,2418,2669,236,2607.607,MOST,4175014,2603,4177617,Experiment
36156,P22.edf,97,START_DRAWING,.,.,76,74,248,2,1527.826,MOST,4181214,1515,4182729,Experiment
36324,P22.edf,97,Chose_Right,[3],3,1589,1342,1589,170,1527.826,MOST,4181214,1515,4182729,Experiment
36326,P22.edf,98,START_DRAWING,.,.,84,82,256,2,5043.16,MOST,4185614,5028,4190642,Experiment
36907,P22.edf,98,Chose_Left,[2],2,5110,4956,5110,583,5043.16,MOST,4185614,5028,4190642,Experiment
36908,P22.edf,98,ChoseLeft,[2],2,5110,4956,5110,584,5043.16,MOST,4185614,5028,4190642,Experiment
36910,P22.edf,99,START_DRAWING,.,.,71,70,354,2,2267.665,MOST,4193881,2257,4196138,Experiment
37137,P22.edf,99,TRACKER_TIME 18 4196100.165,[3],3,2288,1804,2326,229,2267.665,MOST,4193881,2257,4196138,Experiment
37144,P22.edf,99,Chose_Right,[3],3,2326,1804,2326,236,2267.665,MOST,4193881,2257,4196138,Experiment
37145,P22.edf,99,ChoseRight,[3],3,2326,1804,2326,237,2267.665,MOST,4193881,2257,4196138,Experiment
37147,P22.edf,100,START_DRAWING,.,.,81,80,136,2,4499.543,MOST,4199598,4483,4204081,Experiment
37612,P22.edf,100,Chose_Left,[2],2,4563,4268,4563,467,4499.543,MOST,4199598,4483,4204081,Experiment
37613,P22.edf,100,ChoseLeft,[2],2,4563,4268,4563,468,4499.543,MOST,4199598,4483,4204081,Experiment
37615,P22.edf,101,START_DRAWING,.,.,70,.,.,2,5571.061,MOST,4208080,5561,4213641,Experiment
38200,P22.edf,101,Chose_Left,[2],2,5629,5122,5629,587,5571.061,MOST,4208080,5561,4213641,Experiment
38201,P22.edf,101,ChoseLeft,[2],2,5629,5122,5629,588,5571.061,MOST,4208080,5561,4213641,Experiment
38203,P22.edf,102,START_DRAWING,.,.,86,84,218,2,2045.641,MOST,4216264,2025,4218289,Experiment
38394,P22.edf,102,Chose_Right,[3],3,2109,1558,2109,193,2045.641,MOST,4216264,2025,4218289,Experiment
38396,P22.edf,103,START_DRAWING,.,.,76,73,252,2,1402.112,MOST,4222513,1391,4223904,Experiment
38555,P22.edf,103,Chose_Right,[3],3,1464,862,1464,161,1402.112,MOST,4222513,1391,4223904,Experiment
38556,P22.edf,103,ChoseRight,[3],3,1464,862,1464,162,1402.112,MOST,4222513,1391,4223904,Experiment
38558,P22.edf,104,START_DRAWING,.,.,79,77,146,2,2736.625,MOST,4229797,2723,4232520,Experiment
38853,P22.edf,104,Chose_Right,[3],3,2800,2402,2800,297,2736.625,MOST,4229797,2723,4232520,Experiment
38854,P22.edf,104,ChoseRight,[3],3,2800,2402,2800,298,2736.625,MOST,4229797,2723,4232520,Experiment
38856,P22.edf,105,START_DRAWING,.,.,82,80,90,2,2065.604,MOST,4236480,2048,4238528,Experiment
39074,P22.edf,105,Chose_Right,[3],3,2128,1692,2128,220,2065.604,MOST,4236480,2048,4238528,Experiment
39075,P22.edf,105,ChoseRight,[3],3,2128,1692,2128,221,2065.604,MOST,4236480,2048,4238528,Experiment
39077,P22.edf,106,START_DRAWING,.,.,76,75,126,2,3058.203,MOST,4242747,3046,4245793,Experiment
39403,P22.edf,106,Chose_Right,[3],3,3121,3102,3121,328,3058.203,MOST,4242747,3046,4245793,Experiment
39404,P22.edf,106,ChoseRight,[3],3,3121,3102,3121,329,3058.203,MOST,4242747,3046,4245793,Experiment
39406,P22.edf,107,START_DRAWING,.,.,69,.,.,2,1613.454,MOST,4248863,1609,4250472,Experiment
39582,P22.edf,107,Chose_Right,[3],3,1676,1320,1676,178,1613.454,MOST,4248863,1609,4250472,Experiment
39583,P22.edf,107,ChoseRight,[3],3,1676,1320,1676,179,1613.454,MOST,4248863,1609,4250472,Experiment
39585,P22.edf,108,START_DRAWING,.,.,78,.,.,2,1931.4820000000002,MOST,4253547,1919,4255466,Experiment
39794,P22.edf,108,Chose_Right,[3],3,1996,1576,1996,211,1931.4820000000002,MOST,4253547,1919,4255466,Experiment
39795,P22.edf,108,ChoseRight,[3],3,1996,1576,1996,212,1931.4820000000002,MOST,4253547,1919,4255466,Experiment
39797,P22.edf,109,START_DRAWING,.,.,85,83,140,2,4895.517,MOST,4258213,4875,4263088,Experiment
40265,P22.edf,109,Chose_Left,[2],2,4958,4580,4958,470,4895.517,MOST,4258213,4875,4263088,Experiment
40267,P22.edf,110,START_DRAWING,.,.,73,.,.,2,3197.86,MOST,4265779,3189,4268968,Experiment
40602,P22.edf,110,Chose_Right,[3],3,3260,2860,3260,337,3197.86,MOST,4265779,3189,4268968,Experiment
40603,P22.edf,110,ChoseRight,[3],3,3260,2860,3260,338,3197.86,MOST,4265779,3189,4268968,Experiment
40605,P22.edf,111,START_DRAWING,.,.,74,72,148,2,2000.6879999999999,MOST,4271596,1988,4273584,Experiment
40818,P22.edf,111,Chose_Right,[3],3,2060,1610,2060,215,2000.6879999999999,MOST,4271596,1988,4273584,Experiment
40820,P22.edf,112,START_DRAWING,.,.,76,74,92,2,1921.251,MOST,4278596,1907,4280503,Experiment
41008,P22.edf,112,Chose_Right,[3],3,1981,1738,1981,190,1921.251,MOST,4278596,1907,4280503,Experiment
41009,P22.edf,112,ChoseRight,[3],3,1981,1738,1981,191,1921.251,MOST,4278596,1907,4280503,Experiment
41011,P22.edf,113,START_DRAWING,.,.,80,.,.,2,2050.4970000000003,MOST,4283595,2037,4285632,Experiment
41241,P22.edf,113,Chose_Right,[3],3,2114,1774,2114,232,2050.4970000000003,MOST,4283595,2037,4285632,Experiment
41242,P22.edf,113,ChoseRight,[3],3,2114,1774,2114,233,2050.4970000000003,MOST,4283595,2037,4285632,Experiment
41244,P22.edf,114,START_DRAWING,.,.,78,76,304,2,2219.756,MOST,4288346,2206,4290552,Experiment
41538,P22.edf,114,Chose_Right,[3],3,2282,1428,2282,296,2219.756,MOST,4288346,2206,4290552,Experiment
41539,P22.edf,114,ChoseRight,[3],3,2282,1428,2282,297,2219.756,MOST,4288346,2206,4290552,Experiment
41541,P22.edf,115,START_DRAWING,.,.,76,75,106,2,1635.473,MOST,4293113,1623,4294736,Experiment
41712,P22.edf,115,Chose_Right,[3],3,1698,1598,1698,173,1635.473,MOST,4293113,1623,4294736,Experiment
41713,P22.edf,115,ChoseRight,[3],3,1698,1598,1698,174,1635.473,MOST,4293113,1623,4294736,Experiment
41715,P22.edf,116,START_DRAWING,.,.,70,68,112,2,5608.432,MOST,4298462,5602,4304064,Experiment
42351,P22.edf,116,Chose_Left,[2],2,5670,5400,5670,638,5608.432,MOST,4298462,5602,4304064,Experiment
42353,P22.edf,117,START_DRAWING,.,.,65,63,258,2,4443.018,MOST,4307945,4438,4312383,Experiment
42841,P22.edf,117,Chose_Left,[2],2,4501,3998,4501,490,4443.018,MOST,4307945,4438,4312383,Experiment
42842,P22.edf,117,ChoseLeft,[2],2,4501,3998,4501,491,4443.018,MOST,4307945,4438,4312383,Experiment
42844,P22.edf,118,START_DRAWING,.,.,86,85,88,2,2620.927,MOST,4315079,2600,4317679,Experiment
42933,P22.edf,118,TRACKER_TIME 20 4316164.049,[3],3,1170,1040,1376,91,2620.927,MOST,4315079,2600,4317679,Experiment
43131,P22.edf,118,Chose_Right,[3],3,2685,2414,2685,289,2620.927,MOST,4315079,2600,4317679,Experiment
43132,P22.edf,118,ChoseRight,[3],3,2685,2414,2685,290,2620.927,MOST,4315079,2600,4317679,Experiment
43134,P22.edf,119,START_DRAWING,.,.,73,71,116,2,1725.9029999999998,MOST,4320361,1718,4322079,Experiment
43313,P22.edf,119,Chose_Right,[3],3,1789,1210,1789,181,1725.9029999999998,MOST,4320361,1718,4322079,Experiment
43315,P22.edf,120,START_DRAWING,.,.,66,64,96,2,3225.23,MOST,4325778,3220,4328998,Experiment
43662,P22.edf,120,Chose_Right,[3],3,3284,2826,3284,349,3225.23,MOST,4325778,3220,4328998,Experiment
43663,P22.edf,120,ChoseRight,[3],3,3284,2826,3284,350,3225.23,MOST,4325778,3220,4328998,Experiment
43665,P22.edf,121,START_DRAWING,.,.,73,70,342,2,7964.3009999999995,FEWEST,4387043,7953,4394996,Experiment
44508,P22.edf,121,Chose_Right,[3],3,8023,7582,8023,845,7964.3009999999995,FEWEST,4387043,7953,4394996,Experiment
44510,P22.edf,122,START_DRAWING,.,.,81,.,.,2,1743.8239999999998,FEWEST,4398710,1727,4400437,Experiment
44683,P22.edf,122,Chose_Left,[2],2,1806,1352,1806,175,1743.8239999999998,FEWEST,4398710,1727,4400437,Experiment
44684,P22.edf,122,ChoseLeft,[2],2,1806,1352,1806,176,1743.8239999999998,FEWEST,4398710,1727,4400437,Experiment
44686,P22.edf,123,START_DRAWING,[2],2,85,.,.,2,2122.334,FEWEST,4404343,2102,4406445,Experiment
44890,P22.edf,123,Chose_Left,[2],2,2184,1570,2184,206,2122.334,FEWEST,4404343,2102,4406445,Experiment
44892,P22.edf,124,START_DRAWING,.,.,77,.,.,2,2518.011,FEWEST,4409426,2507,4411933,Experiment
45136,P22.edf,124,Chose_Right,[2],2,2582,1972,2582,246,2518.011,FEWEST,4409426,2507,4411933,Experiment
45137,P22.edf,124,ChoseRight,[2],2,2582,1972,2582,247,2518.011,FEWEST,4409426,2507,4411933,Experiment
45139,P22.edf,125,START_DRAWING,.,.,72,69,144,2,2201.475,FEWEST,4416192,2197,4418389,Experiment
45376,P22.edf,125,Chose_Left,[2],2,2266,1788,2266,239,2201.475,FEWEST,4416192,2197,4418389,Experiment
45378,P22.edf,126,START_DRAWING,.,.,82,80,82,2,2131.478,FEWEST,4422209,2115,4424324,Experiment
45596,P22.edf,126,Chose_Left,[2],2,2195,2048,2195,220,2131.478,FEWEST,4422209,2115,4424324,Experiment
45597,P22.edf,126,ChoseLeft,[2],2,2195,2048,2195,221,2131.478,FEWEST,4422209,2115,4424324,Experiment
45599,P22.edf,127,START_DRAWING,.,.,72,70,238,2,2017.4289999999999,FEWEST,4426809,2011,4428820,Experiment
45793,P22.edf,127,Chose_Left,[2],2,2081,1800,2081,196,2017.4289999999999,FEWEST,4426809,2011,4428820,Experiment
45794,P22.edf,127,ChoseLeft,[2],2,2081,1800,2081,197,2017.4289999999999,FEWEST,4426809,2011,4428820,Experiment
45797,P22.edf,128,START_DRAWING,.,.,84,84,210,3,3241.381,FEWEST,4432692,3224,4435916,Experiment
46193,P22.edf,128,Chose_Right,[3],3,3305,3114,3305,399,3241.381,FEWEST,4432692,3224,4435916,Experiment
46194,P22.edf,128,ChoseRight,[3],3,3305,3114,3305,400,3241.381,FEWEST,4432692,3224,4435916,Experiment
46196,P22.edf,129,START_DRAWING,[2],2,70,.,.,2,2528.386,FEWEST,4439892,2520,4442412,Experiment
46433,P22.edf,129,Chose_Left,[2],2,2587,2216,2587,239,2528.386,FEWEST,4439892,2520,4442412,Experiment
46434,P22.edf,129,ChoseLeft,[2],2,2587,2216,2587,240,2528.386,FEWEST,4439892,2520,4442412,Experiment
46436,P22.edf,130,START_DRAWING,.,.,84,82,216,2,1679.8729999999998,FEWEST,4446893,1662,4448555,Experiment
46440,P22.edf,130,TRACKER_TIME 22 4446927.815,.,.,117,82,216,6,1679.8729999999998,FEWEST,4446893,1662,4448555,Experiment
46630,P22.edf,130,Chose_Right,[3],3,1744,1370,1744,196,1679.8729999999998,FEWEST,4446893,1662,4448555,Experiment
46631,P22.edf,130,ChoseRight,[3],3,1744,1370,1744,197,1679.8729999999998,FEWEST,4446893,1662,4448555,Experiment
46633,P22.edf,131,START_DRAWING,.,.,81,.,.,2,1513.221,FEWEST,4451292,1496,4452788,Experiment
46782,P22.edf,131,Chose_Left,[2],2,1575,1328,1575,151,1513.221,FEWEST,4451292,1496,4452788,Experiment
46784,P22.edf,132,START_DRAWING,.,.,67,.,.,2,3359.407,FEWEST,4456242,3354,4459596,Experiment
47199,P22.edf,132,Chose_Right,[3],3,3419,2824,3419,417,3359.407,FEWEST,4456242,3354,4459596,Experiment
47201,P22.edf,133,START_DRAWING,.,.,72,70,288,2,3815.203,FEWEST,4462659,3808,4466467,Experiment
47619,P22.edf,133,Chose_Left,[2],2,3878,3630,3878,420,3815.203,FEWEST,4462659,3808,4466467,Experiment
47620,P22.edf,133,ChoseLeft,[2],2,3878,3630,3878,421,3815.203,FEWEST,4462659,3808,4466467,Experiment
47622,P22.edf,134,START_DRAWING,.,.,68,.,.,2,4747.633,FEWEST,4469525,4742,4474267,Experiment
48208,P22.edf,134,Chose_Left,[2],2,4808,4534,4808,588,4747.633,FEWEST,4469525,4742,4474267,Experiment
48209,P22.edf,134,ChoseLeft,[2],2,4808,4534,4808,589,4747.633,FEWEST,4469525,4742,4474267,Experiment
48211,P22.edf,135,START_DRAWING,.,.,80,78,256,2,3013.6240000000003,FEWEST,4477225,2994,4480219,Experiment
48562,P22.edf,135,Chose_Left,[3],3,3072,2898,3072,353,3013.6240000000003,FEWEST,4477225,2994,4480219,Experiment
48563,P22.edf,135,ChoseLeft,[3],3,3072,2898,3072,354,3013.6240000000003,FEWEST,4477225,2994,4480219,Experiment
48565,P22.edf,136,START_DRAWING,.,.,76,.,.,2,3695.847,FEWEST,4484191,3684,4487875,Experiment
48956,P22.edf,136,Chose_Left,[3],3,3758,3314,3758,393,3695.847,FEWEST,4484191,3684,4487875,Experiment
48958,P22.edf,137,START_DRAWING,.,.,72,70,110,2,1818.684,FEWEST,4492291,1809,4494100,Experiment
49138,P22.edf,137,Chose_Left,[2],2,1879,1838,1879,182,1818.684,FEWEST,4492291,1809,4494100,Experiment
49139,P22.edf,137,ChoseLeft,[2],2,1879,1838,1879,183,1818.684,FEWEST,4492291,1809,4494100,Experiment
49141,P22.edf,138,START_DRAWING,.,.,79,77,114,2,3040.837,FEWEST,4497608,3027,4500635,Experiment
49406,P22.edf,138,Chose_Left,[2],2,3104,2930,3104,267,3040.837,FEWEST,4497608,3027,4500635,Experiment
49407,P22.edf,138,ChoseLeft,[2],2,3104,2930,3104,268,3040.837,FEWEST,4497608,3027,4500635,Experiment
49409,P22.edf,139,START_DRAWING,.,.,75,74,138,2,3156.8070000000002,FEWEST,4503625,3146,4506771,Experiment
49679,P22.edf,139,Chose_Left,[2],2,3220,2932,3220,272,3156.8070000000002,FEWEST,4503625,3146,4506771,Experiment
49680,P22.edf,139,ChoseLeft,[2],2,3220,2932,3220,273,3156.8070000000002,FEWEST,4503625,3146,4506771,Experiment
49682,P22.edf,140,START_DRAWING,.,.,78,76,280,2,5926.643,FEWEST,4509457,5913,4515370,Experiment
50246,P22.edf,140,Chose_Right,[3],3,5989,5452,5989,566,5926.643,FEWEST,4509457,5913,4515370,Experiment
50248,P22.edf,141,START_DRAWING,[2],2,86,81,242,2,4156.099,FEWEST,4518890,4137,4523027,Experiment
50789,P22.edf,141,Chose_Right,[3],3,4218,3762,4218,543,4156.099,FEWEST,4518890,4137,4523027,Experiment
50790,P22.edf,141,ChoseRight,[3],3,4218,3762,4218,544,4156.099,FEWEST,4518890,4137,4523027,Experiment
50792,P22.edf,142,START_DRAWING,.,.,70,68,100,2,2333.893,FEWEST,4526707,2327,4529034,Experiment
51045,P22.edf,142,Chose_Right,[2],2,2395,1788,2395,255,2333.893,FEWEST,4526707,2327,4529034,Experiment
51047,P22.edf,143,START_DRAWING,.,.,82,80,124,2,2362.993,FEWEST,4533207,2346,4535553,Experiment
51315,P22.edf,143,Chose_Left,[3],3,2426,2160,2426,270,2362.993,FEWEST,4533207,2346,4535553,Experiment
51317,P22.edf,144,START_DRAWING,.,.,76,74,230,2,1705.088,FEWEST,4538707,1694,4540401,Experiment
51496,P22.edf,144,Chose_Left,[3],3,1768,1140,1768,181,1705.088,FEWEST,4538707,1694,4540401,Experiment
51498,P22.edf,145,START_DRAWING,[2],2,75,.,.,2,1720.385,FEWEST,4543924,1711,4545635,Experiment
51681,P22.edf,145,Chose_Right,[2],2,1784,1230,1784,185,1720.385,FEWEST,4543924,1711,4545635,Experiment
51682,P22.edf,145,ChoseRight,[2],2,1784,1230,1784,186,1720.385,FEWEST,4543924,1711,4545635,Experiment
51684,P22.edf,146,START_DRAWING,.,.,71,69,296,2,1728.2179999999998,FEWEST,4548840,1721,4550561,Experiment
51869,P22.edf,146,Chose_Left,[2],2,1790,1586,1790,187,1728.2179999999998,FEWEST,4548840,1721,4550561,Experiment
51871,P22.edf,147,START_DRAWING,.,.,73,.,.,2,2498.348,FEWEST,4553440,2490,4555930,Experiment
52150,P22.edf,147,Chose_Right,[3],3,2561,2418,2561,281,2498.348,FEWEST,4553440,2490,4555930,Experiment
52151,P22.edf,147,ChoseRight,[3],3,2561,2418,2561,282,2498.348,FEWEST,4553440,2490,4555930,Experiment
52153,P22.edf,148,START_DRAWING,.,.,73,71,222,2,3240.4590000000003,FEWEST,4558890,3231,4562121,Experiment
52552,P22.edf,148,Chose_Right,[3],3,3302,3236,3302,401,3240.4590000000003,FEWEST,4558890,3231,4562121,Experiment
52554,P22.edf,149,START_DRAWING,.,.,83,81,262,2,2765.97,FEWEST,4565240,2746,4567986,Experiment
52745,P22.edf,149,TRACKER_TIME 24 4566991.787,[2],2,1833,1790,2334,193,2765.97,FEWEST,4565240,2746,4567986,Experiment
52855,P22.edf,149,Chose_Right,[3],3,2827,2752,2827,303,2765.97,FEWEST,4565240,2746,4567986,Experiment
52856,P22.edf,149,ChoseRight,[3],3,2827,2752,2827,304,2765.97,FEWEST,4565240,2746,4567986,Experiment
52858,P22.edf,150,START_DRAWING,.,.,75,72,260,2,2998.353,FEWEST,4571439,2987,4574426,Experiment
53173,P22.edf,150,Chose_Right,[3],3,3059,2706,3059,317,2998.353,FEWEST,4571439,2987,4574426,Experiment
53174,P22.edf,150,ChoseRight,[3],3,3059,2706,3059,318,2998.353,FEWEST,4571439,2987,4574426,Experiment
53176,P22.edf,151,START_DRAWING,.,.,69,67,68,2,2079.715,FEWEST,4577206,2075,4579281,Experiment
53390,P22.edf,151,Chose_Left,[2],2,2142,1686,2142,216,2079.715,FEWEST,4577206,2075,4579281,Experiment
53391,P22.edf,151,ChoseLeft,[2],2,2142,1686,2142,217,2079.715,FEWEST,4577206,2075,4579281,Experiment
53393,P22.edf,152,START_DRAWING,.,.,80,78,138,2,1666.1029999999998,FEWEST,4582539,1646,4584185,Experiment
53565,P22.edf,152,Chose_Right,[2],2,1724,1352,1724,174,1666.1029999999998,FEWEST,4582539,1646,4584185,Experiment
53567,P22.edf,153,START_DRAWING,.,.,82,79,82,2,2426.928,FEWEST,4587472,2409,4589881,Experiment
53783,P22.edf,153,Chose_Left,[2],2,2488,1998,2488,218,2426.928,FEWEST,4587472,2409,4589881,Experiment
53785,P22.edf,154,START_DRAWING,.,.,77,75,250,2,3263.2990000000004,FEWEST,4592206,3253,4595459,Experiment
54106,P22.edf,154,Chose_Right,[3],3,3328,2950,3328,323,3263.2990000000004,FEWEST,4592206,3253,4595459,Experiment
54107,P22.edf,154,ChoseRight,[3],3,3328,2950,3328,324,3263.2990000000004,FEWEST,4592206,3253,4595459,Experiment
54109,P22.edf,155,START_DRAWING,.,.,80,78,438,2,1723.836,FEWEST,4598739,1709,4600448,Experiment
54289,P22.edf,155,Chose_Left,[3],3,1787,1176,1787,182,1723.836,FEWEST,4598739,1709,4600448,Experiment
54290,P22.edf,155,ChoseLeft,[3],3,1787,1176,1787,183,1723.836,FEWEST,4598739,1709,4600448,Experiment
54292,P22.edf,156,START_DRAWING,.,.,78,76,224,2,1368.6429999999998,FEWEST,4603139,1357,4604496,Experiment
54449,P22.edf,156,Chose_Left,[3],3,1433,1106,1433,159,1368.6429999999998,FEWEST,4603139,1357,4604496,Experiment
54450,P22.edf,156,ChoseLeft,[3],3,1433,1106,1433,160,1368.6429999999998,FEWEST,4603139,1357,4604496,Experiment
54452,P22.edf,157,START_DRAWING,.,.,79,.,.,2,1990.443,FEWEST,4607273,1976,4609249,Experiment
54658,P22.edf,157,Chose_Left,[2],2,2054,1818,2054,208,1990.443,FEWEST,4607273,1976,4609249,Experiment
54660,P22.edf,158,START_DRAWING,.,.,70,.,.,2,2997.1259999999997,FEWEST,4612788,2989,4615777,Experiment
54989,P22.edf,158,Chose_Left,[3],3,3056,2682,3056,331,2997.1259999999997,FEWEST,4612788,2989,4615777,Experiment
54990,P22.edf,158,ChoseLeft,[3],3,3056,2682,3056,332,2997.1259999999997,FEWEST,4612788,2989,4615777,Experiment
54992,P22.edf,159,START_DRAWING,.,.,76,73,266,2,1573.53,FEWEST,4618388,1557,4619945,Experiment
55163,P22.edf,159,Chose_Left,[3],3,1630,1298,1630,173,1573.53,FEWEST,4618388,1557,4619945,Experiment
55164,P22.edf,159,ChoseLeft,[3],3,1630,1298,1630,174,1573.53,FEWEST,4618388,1557,4619945,Experiment
55166,P22.edf,160,START_DRAWING,.,.,67,.,.,2,2306.153,FEWEST,4623388,2301,4625689,Experiment
55404,P22.edf,160,Chose_Left,[2],2,2366,2238,2366,240,2306.153,FEWEST,4623388,2301,4625689,Experiment
55405,P22.edf,160,ChoseLeft,[2],2,2366,2238,2366,241,2306.153,FEWEST,4623388,2301,4625689,Experiment
55407,P22.edf,161,START_DRAWING,.,.,69,67,120,2,1686.53,MOST,4802668,1680,4804348,Experiment
55575,P22.edf,161,Chose_Left,[2],2,1747,1344,1747,170,1686.53,MOST,4802668,1680,4804348,Experiment
55576,P22.edf,161,ChoseLeft,[2],2,1747,1344,1747,171,1686.53,MOST,4802668,1680,4804348,Experiment
55579,P22.edf,162,START_DRAWING,[2],2,72,.,.,3,2010.5320000000002,MOST,4807234,2004,4809238,Experiment
55802,P22.edf,162,Chose_Right,[3],3,2073,1840,2073,226,2010.5320000000002,MOST,4807234,2004,4809238,Experiment
55803,P22.edf,162,ChoseRight,[3],3,2073,1840,2073,227,2010.5320000000002,MOST,4807234,2004,4809238,Experiment
55805,P22.edf,163,START_DRAWING,.,.,77,76,92,2,2244.929,MOST,4812035,2233,4814268,Experiment
56019,P22.edf,163,Chose_Left,[2],2,2309,2018,2309,216,2244.929,MOST,4812035,2233,4814268,Experiment
56020,P22.edf,163,ChoseLeft,[2],2,2309,2018,2309,217,2244.929,MOST,4812035,2233,4814268,Experiment
56022,P22.edf,164,START_DRAWING,[2],2,82,80,286,2,2092.94,MOST,4817035,2073,4819108,Experiment
